Date,City,Time of Day,Temperature (F),Precipitation Inches,Humidity Percentage,Wind Speed MPH,Weather Condition
1/1/2024 6:33:07 PM,Chicago,Morning,59.7,0.33,98,9,Cloudy
1/2/2024 6:33:07 PM,Chicago,Morning,94.1,0.78,73,10.5,Cloudy
1/3/2024 6:33:07 PM,Chicago,Morning,80.7,1.45,89,19.9,Foggy
1/4/2024 6:33:07 PM,Chicago,Morning,87.1,0.43,95,17.4,Windy
1/5/2024 6:33:07 PM,Chicago,Morning,91,0.36,33,18.1,Cloudy
1/6/2024 6:33:07 PM,Chicago,Morning,98.1,0.75,37,11.7,Foggy
1/7/2024 6:33:07 PM,Chicago,Morning,83.4,1.64,32,19.1,Cloudy
1/8/2024 6:33:07 PM,Chicago,Morning,72.6,1.25,72,13.8,Windy
1/9/2024 6:33:07 PM,Chicago,Morning,55.6,1.92,65,16.4,Sunny
1/10/2024 6:33:07 PM,Chicago,Morning,42.7,1.81,94,14.4,Snowy
1/11/2024 6:33:07 PM,Chicago,Morning,78.1,0.3,82,15.6,Rainy
1/12/2024 6:33:07 PM,Chicago,Morning,99.6,0.09,75,12.8,Sunny
1/13/2024 6:33:07 PM,Chicago,Morning,62.7,0.8,47,14.5,Windy
1/14/2024 6:33:07 PM,Chicago,Morning,80.7,1.04,37,8.7,Windy
1/15/2024 6:33:07 PM,Chicago,Morning,64.7,1.03,35,14.1,Snowy
1/16/2024 6:33:07 PM,Chicago,Morning,60.2,0.27,69,5.5,Cloudy
1/17/2024 6:33:07 PM,Chicago,Morning,58.7,0.25,69,12.7,Rainy
1/18/2024 6:33:07 PM,Chicago,Morning,65.3,0.09,64,10.5,Rainy
1/19/2024 6:33:07 PM,Chicago,Morning,55.7,1.7,34,18,Rainy
1/20/2024 6:33:07 PM,Chicago,Morning,82.4,1.9,30,13.5,Sunny
1/21/2024 6:33:07 PM,Chicago,Morning,91.2,0.23,34,11.9,Windy
1/22/2024 6:33:07 PM,Chicago,Morning,91.8,0.43,67,6.3,Rainy
1/23/2024 6:33:07 PM,Chicago,Morning,45.9,0.18,47,17.3,Foggy
1/24/2024 6:33:07 PM,Chicago,Morning,92.7,1.76,55,1.1,Rainy
1/25/2024 6:33:07 PM,Chicago,Morning,53.9,1.92,84,18,Cloudy
1/26/2024 6:33:07 PM,Chicago,Morning,51.7,0.52,13,13.1,Sunny
1/27/2024 6:33:07 PM,Chicago,Morning,80.9,0.61,28,3.8,Foggy
1/28/2024 6:33:07 PM,Chicago,Morning,51.3,0.73,71,18.1,Foggy
1/29/2024 6:33:07 PM,Chicago,Morning,33.7,1,33,6.5,Windy
1/30/2024 6:33:07 PM,Chicago,Morning,56.2,1.36,95,3.4,Snowy
1/31/2024 6:33:07 PM,Chicago,Morning,80.5,1.01,64,6.4,Cloudy
2/1/2024 6:33:07 PM,Chicago,Morning,52.9,1.9,34,19.2,Cloudy
2/2/2024 6:33:07 PM,Chicago,Morning,74.1,0.2,81,15.1,Cloudy
2/3/2024 6:33:07 PM,Chicago,Morning,76.2,1.6,93,18.3,Rainy
2/4/2024 6:33:07 PM,Chicago,Morning,81.4,0.67,74,6,Snowy
2/5/2024 6:33:07 PM,Chicago,Morning,92.8,0.76,77,1.6,Sunny
2/6/2024 6:33:07 PM,Chicago,Morning,60.3,1.42,21,11.3,Windy
2/7/2024 6:33:07 PM,Chicago,Morning,41.7,1.86,34,9.7,Sunny
2/8/2024 6:33:07 PM,Chicago,Morning,52.3,1.43,30,14.4,Foggy
2/9/2024 6:33:07 PM,Chicago,Morning,60.3,1.55,28,10.9,Cloudy
2/10/2024 6:33:07 PM,Chicago,Morning,80,1.5,79,7.9,Snowy
2/11/2024 6:33:07 PM,Chicago,Morning,30.9,0.64,61,0.1,Sunny
2/12/2024 6:33:07 PM,Chicago,Morning,52.1,1.51,63,9.4,Sunny
2/13/2024 6:33:07 PM,Chicago,Morning,84.6,1.57,44,2.4,Cloudy
2/14/2024 6:33:07 PM,Chicago,Morning,77,1.07,12,18.4,Foggy
2/15/2024 6:33:07 PM,Chicago,Morning,81.2,1.07,42,18.4,Foggy
2/16/2024 6:33:07 PM,Chicago,Morning,86.8,1.52,82,16.1,Cloudy
2/17/2024 6:33:07 PM,Chicago,Morning,84.8,1.63,16,3.2,Sunny
2/18/2024 6:33:07 PM,Chicago,Morning,77.8,0.67,36,2.9,Foggy
2/19/2024 6:33:07 PM,Chicago,Morning,60.8,1.6,10,11.3,Sunny
2/20/2024 6:33:07 PM,Chicago,Morning,98.9,1.63,49,14.5,Rainy
2/21/2024 6:33:07 PM,Chicago,Morning,69.8,0.47,27,18.1,Snowy
2/22/2024 6:33:07 PM,Chicago,Morning,44.2,1.43,44,17.9,Cloudy
2/23/2024 6:33:07 PM,Chicago,Morning,50.5,0.37,90,3.1,Windy
2/24/2024 6:33:07 PM,Chicago,Morning,78.5,0.19,48,19.9,Windy
2/25/2024 6:33:07 PM,Chicago,Morning,94.7,1.15,20,3.1,Cloudy
2/26/2024 6:33:07 PM,Chicago,Morning,42.5,1.82,54,16.8,Foggy
2/27/2024 6:33:07 PM,Chicago,Morning,35.8,0.07,84,11.7,Snowy
2/28/2024 6:33:07 PM,Chicago,Morning,91.7,1.65,12,13.6,Foggy
2/29/2024 6:33:07 PM,Chicago,Morning,94.1,1.01,86,12.1,Windy
3/1/2024 6:33:07 PM,Chicago,Morning,49.3,1.72,61,17.4,Rainy
3/2/2024 6:33:07 PM,Chicago,Morning,56.4,1.69,69,12.7,Cloudy
3/3/2024 6:33:07 PM,Chicago,Morning,76.2,1.75,67,17,Windy
3/4/2024 6:33:07 PM,Chicago,Morning,53.1,1.54,63,3.1,Windy
3/5/2024 6:33:07 PM,Chicago,Morning,91.4,1.69,43,17.3,Foggy
3/6/2024 6:33:07 PM,Chicago,Morning,37.5,0.35,37,19.9,Cloudy
3/7/2024 6:33:07 PM,Chicago,Morning,32.7,0.61,70,13.2,Snowy
3/8/2024 6:33:07 PM,Chicago,Morning,44.6,0.48,75,19.5,Foggy
3/9/2024 6:33:07 PM,Chicago,Morning,50,1.48,75,4.4,Cloudy
3/10/2024 6:33:07 PM,Chicago,Morning,37.9,0.31,46,16.6,Sunny
3/11/2024 6:33:07 PM,Chicago,Morning,34.6,0.36,25,3.4,Windy
3/12/2024 6:33:07 PM,Chicago,Morning,82.9,1.76,81,10.3,Sunny
3/13/2024 6:33:07 PM,Chicago,Morning,41.5,1.41,84,13.3,Snowy
3/14/2024 6:33:07 PM,Chicago,Morning,94,1.75,54,13.2,Sunny
3/15/2024 6:33:07 PM,Chicago,Morning,55.8,0.28,24,13.4,Snowy
3/16/2024 6:33:07 PM,Chicago,Morning,76.9,0.8,13,6.4,Cloudy
3/17/2024 6:33:07 PM,Chicago,Morning,45.8,0.57,32,19.5,Rainy
3/18/2024 6:33:07 PM,Chicago,Morning,46.8,0.02,81,0.1,Rainy
3/19/2024 6:33:07 PM,Chicago,Morning,70.2,0.57,89,12.4,Cloudy
3/20/2024 6:33:07 PM,Chicago,Morning,69.2,0.76,25,17.3,Foggy
3/21/2024 6:33:07 PM,Chicago,Morning,83.8,0.18,97,17.8,Windy
3/22/2024 6:33:07 PM,Chicago,Morning,83,1.13,62,14.4,Snowy
3/23/2024 6:33:07 PM,Chicago,Morning,76.9,0.77,19,11.5,Sunny
3/24/2024 6:33:07 PM,Chicago,Morning,61.4,0.09,43,9.1,Rainy
3/25/2024 6:33:07 PM,Chicago,Morning,92.3,1.41,27,9,Sunny
3/26/2024 6:33:07 PM,Chicago,Morning,73.6,1.46,62,8.5,Sunny
3/27/2024 6:33:07 PM,Chicago,Morning,99.3,1.67,25,14,Sunny
3/28/2024 6:33:07 PM,Chicago,Morning,87.4,0.97,71,14.6,Foggy
3/29/2024 6:33:07 PM,Chicago,Morning,33.1,1.94,61,10.3,Windy
3/30/2024 6:33:07 PM,Chicago,Morning,52.4,1.83,66,14.8,Rainy
3/31/2024 6:33:07 PM,Chicago,Morning,70,1.1,81,10.6,Sunny
4/1/2024 6:33:07 PM,Chicago,Morning,80.5,0.89,73,1.9,Sunny
4/2/2024 6:33:07 PM,Chicago,Morning,68.5,0.01,93,17,Foggy
4/3/2024 6:33:07 PM,Chicago,Morning,85,1.42,32,17.4,Rainy
4/4/2024 6:33:07 PM,Chicago,Morning,49.8,1.13,49,5.3,Foggy
4/5/2024 6:33:07 PM,Chicago,Morning,42.9,1.88,23,15.7,Sunny
4/6/2024 6:33:07 PM,Chicago,Morning,33.8,1.19,89,10.2,Snowy
4/7/2024 6:33:07 PM,Chicago,Morning,70.1,1.99,27,2.5,Rainy
4/8/2024 6:33:07 PM,Chicago,Morning,78.2,1.71,45,8,Sunny
4/9/2024 6:33:07 PM,Chicago,Morning,52.8,1.91,48,1.5,Windy
4/10/2024 6:33:07 PM,Chicago,Morning,73,0.66,50,15.7,Foggy
4/11/2024 6:33:07 PM,Chicago,Morning,33.7,0.3,10,3.9,Snowy
4/12/2024 6:33:07 PM,Chicago,Morning,37,1.59,90,3.3,Foggy
4/13/2024 6:33:07 PM,Chicago,Morning,79.1,1.57,80,4.2,Cloudy
4/14/2024 6:33:07 PM,Chicago,Morning,55.8,0.42,93,4.5,Windy
4/15/2024 6:33:07 PM,Chicago,Morning,77,1.53,51,13.5,Cloudy
4/16/2024 6:33:07 PM,Chicago,Morning,88.2,1.16,33,12.8,Cloudy
4/17/2024 6:33:07 PM,Chicago,Morning,89.7,0.22,74,2.6,Sunny
4/18/2024 6:33:07 PM,Chicago,Morning,42.1,1,27,14.5,Snowy
4/19/2024 6:33:07 PM,Chicago,Morning,64,1.86,99,7,Foggy
4/20/2024 6:33:07 PM,Chicago,Morning,81.4,1.01,23,9.1,Sunny
4/21/2024 6:33:07 PM,Chicago,Morning,84.2,1.58,28,2.5,Windy
4/22/2024 6:33:07 PM,Chicago,Morning,84.9,0.06,91,14.2,Foggy
4/23/2024 6:33:07 PM,Chicago,Morning,46,1.46,16,7.5,Cloudy
4/24/2024 6:33:07 PM,Chicago,Morning,43.5,1.89,73,12.6,Sunny
4/25/2024 6:33:07 PM,Chicago,Morning,71.3,1,11,8.5,Windy
4/26/2024 6:33:07 PM,Chicago,Morning,81.9,0.68,16,1,Windy
4/27/2024 6:33:07 PM,Chicago,Morning,52.3,1.29,37,14.1,Foggy
4/28/2024 6:33:07 PM,Chicago,Morning,37.3,1.83,90,11.1,Cloudy
4/29/2024 6:33:07 PM,Chicago,Morning,80.2,0.35,39,8.7,Foggy
4/30/2024 6:33:07 PM,Chicago,Morning,51,0.81,94,4,Foggy
5/1/2024 6:33:07 PM,Chicago,Morning,41.6,0.31,82,12.5,Foggy
5/2/2024 6:33:07 PM,Chicago,Morning,40.3,0.99,45,5.5,Sunny
5/3/2024 6:33:07 PM,Chicago,Morning,52,1.08,31,8.6,Snowy
5/4/2024 6:33:07 PM,Chicago,Morning,71.5,1.89,88,1.1,Windy
5/5/2024 6:33:07 PM,Chicago,Morning,55.1,0.83,87,15.5,Sunny
5/6/2024 6:33:07 PM,Chicago,Morning,31.4,1.13,36,1.8,Foggy
5/7/2024 6:33:07 PM,Chicago,Morning,36.8,1.77,91,17.8,Snowy
5/8/2024 6:33:07 PM,Chicago,Morning,50.3,0.64,19,17.4,Cloudy
5/9/2024 6:33:07 PM,Chicago,Morning,76.2,1.35,31,19.4,Foggy
5/10/2024 6:33:07 PM,Chicago,Morning,36.9,1.51,32,18.2,Snowy
5/11/2024 6:33:07 PM,Chicago,Morning,69.2,0.66,61,19.4,Cloudy
4/12/2023 6:33:07 PM,Chicago,Afternoon,38.4,0.33,51,17.7,Foggy
4/13/2023 6:33:07 PM,Chicago,Afternoon,44.8,1.01,50,2.3,Windy
4/14/2023 6:33:07 PM,Chicago,Afternoon,42.1,0.71,57,8.8,Rainy
4/15/2023 6:33:07 PM,Chicago,Afternoon,34.7,0.53,78,1.5,Rainy
4/16/2023 6:33:07 PM,Chicago,Afternoon,77,1.95,60,10.9,Windy
4/17/2023 6:33:07 PM,Chicago,Afternoon,62.4,1,98,10.6,Snowy
4/18/2023 6:33:07 PM,Chicago,Afternoon,88.2,1.71,10,18.4,Rainy
4/19/2023 6:33:07 PM,Chicago,Afternoon,36.9,0.39,97,19.4,Foggy
4/20/2023 6:33:07 PM,Chicago,Afternoon,40.1,1.88,65,5.2,Cloudy
4/21/2023 6:33:07 PM,Chicago,Afternoon,51.5,1.59,80,11.6,Windy
4/22/2023 6:33:07 PM,Chicago,Afternoon,83.6,1.62,33,9.3,Sunny
4/23/2023 6:33:07 PM,Chicago,Afternoon,51.4,0.78,24,10.9,Rainy
4/24/2023 6:33:07 PM,Chicago,Afternoon,58.6,0.97,84,10.6,Snowy
4/25/2023 6:33:07 PM,Chicago,Afternoon,51.1,1.19,53,18.3,Windy
4/26/2023 6:33:07 PM,Chicago,Afternoon,35.6,1.58,90,17.9,Foggy
4/27/2023 6:33:07 PM,Chicago,Afternoon,95.8,1.7,58,2.5,Rainy
4/28/2023 6:33:07 PM,Chicago,Afternoon,68.4,0.16,96,6.9,Rainy
4/29/2023 6:33:07 PM,Chicago,Afternoon,85.1,1.81,58,15.1,Windy
4/30/2023 6:33:07 PM,Chicago,Afternoon,76.1,1.87,77,13.7,Sunny
5/1/2023 6:33:07 PM,Chicago,Afternoon,66,1.19,83,12.6,Windy
5/2/2023 6:33:07 PM,Chicago,Afternoon,36.3,0.37,46,19.9,Sunny
5/3/2023 6:33:07 PM,Chicago,Afternoon,75,1.64,83,6.7,Windy
5/4/2023 6:33:07 PM,Chicago,Afternoon,40.9,1.1,51,10.3,Cloudy
5/5/2023 6:33:07 PM,Chicago,Afternoon,59,1.63,68,19.6,Cloudy
5/6/2023 6:33:07 PM,Chicago,Afternoon,74,1.63,84,13.9,Windy
5/7/2023 6:33:07 PM,Chicago,Afternoon,84.8,0.17,19,13,Foggy
5/8/2023 6:33:07 PM,Chicago,Afternoon,78,1.21,62,3.1,Sunny
5/9/2023 6:33:07 PM,Chicago,Afternoon,77,0.97,51,4.9,Foggy
5/10/2023 6:33:07 PM,Chicago,Afternoon,40.4,1.89,17,7.5,Rainy
5/11/2023 6:33:07 PM,Chicago,Afternoon,54.2,0.59,84,9.3,Windy
5/12/2023 6:33:07 PM,Chicago,Afternoon,33,0.41,93,9.9,Foggy
5/13/2023 6:33:07 PM,Chicago,Afternoon,80.4,1.79,33,18,Foggy
5/14/2023 6:33:07 PM,Chicago,Afternoon,96.7,0.3,60,2.1,Rainy
5/15/2023 6:33:07 PM,Chicago,Afternoon,48.5,1.37,80,5,Windy
5/16/2023 6:33:07 PM,Chicago,Afternoon,36.1,0.6,69,2.9,Foggy
5/17/2023 6:33:07 PM,Chicago,Afternoon,63.3,1.14,30,14.7,Snowy
5/18/2023 6:33:07 PM,Chicago,Afternoon,90,1.23,62,19.4,Sunny
5/19/2023 6:33:07 PM,Chicago,Afternoon,68.6,0.83,15,17.9,Snowy
5/20/2023 6:33:07 PM,Chicago,Afternoon,33.3,1.95,40,14.5,Foggy
5/21/2023 6:33:07 PM,Chicago,Afternoon,98.2,0.26,21,0.4,Foggy
5/22/2023 6:33:07 PM,Chicago,Afternoon,88,0.78,22,6.9,Snowy
5/23/2023 6:33:07 PM,Chicago,Afternoon,39.2,0.86,58,17.3,Foggy
5/24/2023 6:33:07 PM,Chicago,Afternoon,94.5,1.26,40,13.1,Foggy
5/25/2023 6:33:07 PM,Chicago,Afternoon,61.5,0.81,18,4.2,Sunny
5/26/2023 6:33:07 PM,Chicago,Afternoon,56,0.19,36,9.3,Windy
5/27/2023 6:33:07 PM,Chicago,Afternoon,62.3,1.89,62,1.8,Sunny
5/28/2023 6:33:07 PM,Chicago,Afternoon,88.4,0.83,90,10.4,Sunny
5/29/2023 6:33:07 PM,Chicago,Afternoon,76.2,0.69,60,18,Cloudy
5/30/2023 6:33:07 PM,Chicago,Afternoon,34.1,0.89,81,0.8,Cloudy
5/31/2023 6:33:07 PM,Chicago,Afternoon,97,0.43,36,12.3,Foggy
6/1/2023 6:33:07 PM,Chicago,Afternoon,40.3,0.2,49,4.7,Rainy
6/2/2023 6:33:07 PM,Chicago,Afternoon,82.2,0.3,71,19.8,Sunny
6/3/2023 6:33:07 PM,Chicago,Afternoon,74.5,0.33,67,1.3,Snowy
6/4/2023 6:33:07 PM,Chicago,Afternoon,43.1,0.4,24,12.3,Snowy
6/5/2023 6:33:07 PM,Chicago,Afternoon,42,0.84,48,5.1,Cloudy
6/6/2023 6:33:07 PM,Chicago,Afternoon,90.9,1.25,79,17.6,Foggy
6/7/2023 6:33:07 PM,Chicago,Afternoon,59.4,1.26,17,2.4,Sunny
6/8/2023 6:33:07 PM,Chicago,Afternoon,75.8,0,44,8.6,Windy
6/9/2023 6:33:07 PM,Chicago,Afternoon,65.3,1.84,72,3.7,Foggy
6/10/2023 6:33:07 PM,Chicago,Afternoon,80.9,1.65,40,16,Cloudy
6/11/2023 6:33:07 PM,Chicago,Afternoon,63.5,1.93,99,7,Cloudy
6/12/2023 6:33:07 PM,Chicago,Afternoon,50.1,0.72,51,3.7,Foggy
6/13/2023 6:33:07 PM,Chicago,Afternoon,55.4,1.33,97,14.5,Snowy
6/14/2023 6:33:07 PM,Chicago,Afternoon,90.1,0.34,75,16.3,Foggy
6/15/2023 6:33:07 PM,Chicago,Afternoon,62.8,1.63,50,9.2,Foggy
6/16/2023 6:33:07 PM,Chicago,Afternoon,44.9,0.32,10,7.6,Windy
6/17/2023 6:33:07 PM,Chicago,Afternoon,95.4,0.65,83,12.6,Windy
6/18/2023 6:33:07 PM,Chicago,Afternoon,85.8,0.98,96,13,Snowy
6/19/2023 6:33:07 PM,Chicago,Afternoon,33.9,1.19,42,13.2,Snowy
6/20/2023 6:33:07 PM,Chicago,Afternoon,99.9,1.12,46,5.5,Snowy
6/21/2023 6:33:07 PM,Chicago,Afternoon,78.6,0.2,66,18.8,Windy
6/22/2023 6:33:07 PM,Chicago,Afternoon,41.2,0.84,20,4.3,Windy
6/23/2023 6:33:07 PM,Chicago,Afternoon,46.6,1.85,93,7.5,Cloudy
6/24/2023 6:33:07 PM,Chicago,Afternoon,78.5,1.74,99,5.7,Rainy
6/25/2023 6:33:07 PM,Chicago,Afternoon,84.6,1.18,56,18.6,Cloudy
6/26/2023 6:33:07 PM,Chicago,Afternoon,46.7,1.14,75,16.6,Sunny
6/27/2023 6:33:07 PM,Chicago,Afternoon,48,0.22,98,16.2,Foggy
6/28/2023 6:33:07 PM,Chicago,Afternoon,51.5,0.4,13,0.1,Foggy
6/29/2023 6:33:07 PM,Chicago,Afternoon,71.9,0.51,92,13.7,Rainy
6/30/2023 6:33:07 PM,Chicago,Afternoon,42,0.98,86,4.6,Windy
7/1/2023 6:33:07 PM,Chicago,Afternoon,37.3,1.46,92,19.4,Foggy
7/2/2023 6:33:07 PM,Chicago,Afternoon,77.5,0.92,86,10.6,Cloudy
7/3/2023 6:33:07 PM,Chicago,Afternoon,84.5,0.25,64,11.3,Windy
7/4/2023 6:33:07 PM,Chicago,Afternoon,65.1,0.88,21,7.1,Rainy
7/5/2023 6:33:07 PM,Chicago,Afternoon,55.5,0.33,75,10.7,Foggy
7/6/2023 6:33:07 PM,Chicago,Afternoon,60.2,1.5,46,15,Windy
7/7/2023 6:33:07 PM,Chicago,Afternoon,57.2,0.33,32,11.2,Foggy
7/8/2023 6:33:07 PM,Chicago,Afternoon,97.2,0.97,64,12.8,Cloudy
7/9/2023 6:33:07 PM,Chicago,Afternoon,83.8,1.39,28,9.4,Rainy
7/10/2023 6:33:07 PM,Chicago,Afternoon,44.6,0.46,76,14.3,Foggy
7/11/2023 6:33:07 PM,Chicago,Afternoon,56.9,0.15,97,18,Cloudy
7/12/2023 6:33:07 PM,Chicago,Afternoon,68.1,1.13,32,1,Foggy
7/13/2023 6:33:07 PM,Chicago,Afternoon,72.9,0.11,13,2.1,Cloudy
7/14/2023 6:33:07 PM,Chicago,Afternoon,62.8,1.18,27,13.7,Windy
7/15/2023 6:33:07 PM,Chicago,Afternoon,86.7,1.51,21,7.6,Rainy
7/16/2023 6:33:07 PM,Chicago,Afternoon,83.7,0.66,44,5.6,Windy
7/17/2023 6:33:07 PM,Chicago,Afternoon,65.4,0.98,36,3.6,Foggy
7/18/2023 6:33:07 PM,Chicago,Afternoon,89.8,1.86,52,11.5,Rainy
7/19/2023 6:33:07 PM,Chicago,Afternoon,82.6,0.94,87,7,Sunny
7/20/2023 6:33:07 PM,Chicago,Afternoon,84.5,1.99,76,10.2,Sunny
7/21/2023 6:33:07 PM,Chicago,Afternoon,96.9,0.31,78,19.2,Rainy
7/22/2023 6:33:07 PM,Chicago,Afternoon,48.7,1.42,73,15.2,Windy
7/23/2023 6:33:07 PM,Chicago,Afternoon,48.7,1.31,61,15.9,Snowy
7/24/2023 6:33:07 PM,Chicago,Afternoon,92.2,1.74,26,2.5,Rainy
7/25/2023 6:33:07 PM,Chicago,Afternoon,84.1,0.18,92,6.5,Cloudy
7/26/2023 6:33:07 PM,Chicago,Afternoon,94.9,0.56,42,2.1,Sunny
7/27/2023 6:33:07 PM,Chicago,Afternoon,34.4,0.26,81,19.4,Rainy
7/28/2023 6:33:07 PM,Chicago,Afternoon,73.9,1.87,61,13.6,Rainy
7/29/2023 6:33:07 PM,Chicago,Afternoon,40.1,0.85,44,0.4,Rainy
7/30/2023 6:33:07 PM,Chicago,Afternoon,65.3,1.82,29,9.5,Cloudy
7/31/2023 6:33:07 PM,Chicago,Afternoon,40.9,0.59,90,5.3,Windy
8/1/2023 6:33:07 PM,Chicago,Afternoon,39,0.25,54,10.8,Snowy
8/2/2023 6:33:07 PM,Chicago,Afternoon,30.9,0.59,86,3.6,Cloudy
8/3/2023 6:33:07 PM,Chicago,Afternoon,74.1,1.19,77,1.1,Snowy
8/4/2023 6:33:07 PM,Chicago,Afternoon,55.1,1.69,59,6.5,Sunny
8/5/2023 6:33:07 PM,Chicago,Afternoon,37.4,0.77,67,5.9,Snowy
8/6/2023 6:33:07 PM,Chicago,Afternoon,52.6,1.83,39,14.3,Snowy
8/7/2023 6:33:07 PM,Chicago,Afternoon,41.8,0.49,79,9.5,Sunny
8/8/2023 6:33:07 PM,Chicago,Afternoon,95.9,1.39,11,5.8,Cloudy
8/9/2023 6:33:07 PM,Chicago,Afternoon,52.4,1.47,88,11.4,Cloudy
8/10/2023 6:33:07 PM,Chicago,Afternoon,53.4,0.55,43,1.4,Sunny
8/11/2023 6:33:07 PM,Chicago,Afternoon,88.8,0.05,61,13.2,Cloudy
8/12/2023 6:33:07 PM,Chicago,Afternoon,75.3,0.73,93,2.9,Windy
8/13/2023 6:33:07 PM,Chicago,Afternoon,79.7,0.09,25,5.6,Foggy
8/14/2023 6:33:07 PM,Chicago,Afternoon,74.5,1.8,52,5.6,Snowy
8/15/2023 6:33:07 PM,Chicago,Afternoon,96.2,1.91,73,9.3,Cloudy
8/16/2023 6:33:07 PM,Chicago,Afternoon,44.5,1.47,36,19.1,Snowy
8/17/2023 6:33:07 PM,Chicago,Afternoon,99.2,1.45,74,6.5,Foggy
8/18/2023 6:33:07 PM,Chicago,Afternoon,88.2,0.48,22,5.6,Foggy
8/19/2023 6:33:07 PM,Chicago,Afternoon,71.2,0.15,49,3.4,Cloudy
8/20/2023 6:33:07 PM,Chicago,Afternoon,76.4,1.6,41,7.8,Snowy
8/21/2023 6:33:07 PM,Chicago,Afternoon,75.4,1.12,76,3.6,Sunny
8/22/2023 6:33:07 PM,Chicago,Afternoon,34.1,1.36,23,2.8,Sunny
8/23/2023 6:33:07 PM,Chicago,Afternoon,45.3,1.56,67,17.1,Sunny
8/24/2023 6:33:07 PM,Chicago,Afternoon,97.3,0.82,55,1.1,Windy
8/25/2023 6:33:07 PM,Chicago,Afternoon,67.4,0.29,99,14.2,Windy
8/26/2023 6:33:07 PM,Chicago,Afternoon,56.5,1.59,94,4.1,Sunny
8/27/2023 6:33:07 PM,Chicago,Afternoon,83.3,0.91,84,0.2,Snowy
8/28/2023 6:33:07 PM,Chicago,Afternoon,66.7,1.65,68,15.9,Sunny
8/29/2023 6:33:07 PM,Chicago,Afternoon,30.9,0.88,74,14,Sunny
8/30/2023 6:33:07 PM,Chicago,Afternoon,81.5,0.43,42,6.7,Rainy
8/31/2023 6:33:07 PM,Chicago,Afternoon,81.3,0.34,55,1.6,Windy
9/1/2023 6:33:07 PM,Chicago,Afternoon,41.6,1.49,91,7.2,Windy
9/2/2023 6:33:07 PM,Chicago,Afternoon,97,1.15,63,3.6,Sunny
9/3/2023 6:33:07 PM,Chicago,Afternoon,45.7,0.81,75,18.7,Sunny
9/4/2023 6:33:07 PM,Chicago,Afternoon,62,0.98,13,10.6,Rainy
9/5/2023 6:33:07 PM,Chicago,Afternoon,38,1.1,63,19.3,Rainy
9/6/2023 6:33:07 PM,Chicago,Afternoon,72.2,0.48,13,7,Windy
9/7/2023 6:33:07 PM,Chicago,Afternoon,56.3,0.76,26,11.1,Windy
9/8/2023 6:33:07 PM,Chicago,Afternoon,54.7,0.58,89,3.8,Windy
9/9/2023 6:33:07 PM,Chicago,Afternoon,87.9,0.78,82,16.2,Windy
9/10/2023 6:33:07 PM,Chicago,Afternoon,30.7,1,99,0.8,Snowy
9/11/2023 6:33:07 PM,Chicago,Afternoon,85.9,0.35,83,13.9,Sunny
9/12/2023 6:33:07 PM,Chicago,Afternoon,70,0.79,80,7.8,Snowy
9/13/2023 6:33:07 PM,Chicago,Afternoon,99,0.77,82,11.6,Cloudy
9/14/2023 6:33:07 PM,Chicago,Afternoon,71.3,0.57,64,11.8,Windy
9/15/2023 6:33:07 PM,Chicago,Afternoon,33.9,2,57,14.2,Windy
9/16/2023 6:33:07 PM,Chicago,Afternoon,33.5,0.15,58,4.1,Sunny
9/17/2023 6:33:07 PM,Chicago,Afternoon,91.8,1.29,32,10.6,Windy
9/18/2023 6:33:07 PM,Chicago,Afternoon,88.9,0.35,36,8.5,Windy
9/19/2023 6:33:07 PM,Chicago,Afternoon,54.2,1.68,34,5.6,Snowy
9/20/2023 6:33:07 PM,Chicago,Afternoon,73.3,1.83,33,9.9,Cloudy
9/21/2023 6:33:07 PM,Chicago,Afternoon,64.3,0.8,89,19,Snowy
9/22/2023 6:33:07 PM,Chicago,Afternoon,97.7,1.65,89,19,Rainy
9/23/2023 6:33:07 PM,Chicago,Afternoon,96.5,0.5,29,5.6,Windy
9/24/2023 6:33:07 PM,Chicago,Afternoon,98.9,0.28,62,17.7,Snowy
9/25/2023 6:33:07 PM,Chicago,Afternoon,90.7,0.63,92,17.5,Sunny
9/26/2023 6:33:07 PM,Chicago,Afternoon,93.7,0.68,83,5,Foggy
9/27/2023 6:33:07 PM,Chicago,Afternoon,45.2,0.79,35,12,Cloudy
9/28/2023 6:33:07 PM,Chicago,Afternoon,88.2,0.75,69,17.4,Foggy
9/29/2023 6:33:07 PM,Chicago,Afternoon,79.6,0.82,11,10.3,Cloudy
9/30/2023 6:33:07 PM,Chicago,Afternoon,97.4,1.42,12,7.4,Sunny
10/1/2023 6:33:07 PM,Chicago,Afternoon,70,0.49,65,13,Sunny
10/2/2023 6:33:07 PM,Chicago,Afternoon,36,0.04,75,3.4,Windy
10/3/2023 6:33:07 PM,Chicago,Afternoon,71.8,0.98,34,3.2,Cloudy
10/4/2023 6:33:07 PM,Chicago,Afternoon,78.1,0.9,77,16.7,Sunny
10/5/2023 6:33:07 PM,Chicago,Afternoon,45.4,0.12,24,0.8,Rainy
10/6/2023 6:33:07 PM,Chicago,Afternoon,57.6,0.27,91,16.1,Cloudy
10/7/2023 6:33:07 PM,Chicago,Afternoon,71.9,1.02,16,5.8,Sunny
10/8/2023 6:33:07 PM,Chicago,Afternoon,56.2,0.47,91,9.7,Snowy
