Date,Campaign ID,Platform,Daily Impressions,Daily Clicks,Daily Engagement,Daily Conversion Rate,Daily Spend
2024-05-01 02:40:18.906101,CMP003,Instagram,9853,250,407,3.19,1926
2024-05-02 02:40:18.906101,CMP003,Instagram,2075,983,314,3.71,984
2024-05-03 02:40:18.906101,CMP003,Instagram,6720,867,76,4.78,1660
2024-05-04 02:40:18.906101,CMP003,Instagram,1258,463,298,1.8,799
2024-05-05 02:40:18.906101,CMP003,Instagram,5505,451,192,3.38,507
2024-05-06 02:40:18.906101,CMP003,Instagram,7230,939,498,1.64,472
2024-05-07 02:40:18.906101,CMP003,Instagram,9296,189,404,1.83,1828
2024-05-08 02:40:18.906101,CMP003,Instagram,1103,842,214,3.17,345
2024-05-09 02:40:18.906101,CMP003,Instagram,8026,484,160,2.6,1709
2024-05-10 02:40:18.906101,CMP003,Instagram,1598,804,333,3.68,1106
2024-05-11 02:40:18.906101,CMP003,Instagram,2355,828,260,2.96,562
2023-04-12 02:40:18.906101,CMP004,Spotify,13754,1656,456,2.63,2404.5
2023-04-13 02:40:18.906101,CMP004,Spotify,4934,1616,204,3.8600000000000003,445.5
2023-04-14 02:40:18.906101,CMP004,Spotify,10276,638,579,3.16,2505.0
2023-04-15 02:40:18.906101,CMP004,Spotify,13532,930,168,4.17,2437.5
2023-04-16 02:40:18.906101,CMP004,Spotify,2372,1274,1089,4.63,2086.5
2023-04-17 02:40:18.906101,CMP004,Spotify,17966,216,918,5.0,2377.5
2023-04-18 02:40:18.906101,CMP004,Spotify,7974,1644,1254,5.0,1536.0
2023-04-19 02:40:18.906101,CMP004,Spotify,3586,736,1311,4.6899999999999995,2544.0
2023-04-20 02:40:18.906101,CMP004,Spotify,5488,1464,1488,5.0,2391.0
2023-04-21 02:40:18.906101,CMP004,Spotify,12744,1514,1263,4.87,2460.0
2023-04-22 02:40:18.906101,CMP004,Spotify,11762,1688,909,2.56,1254.0
2023-04-23 02:40:18.906101,CMP004,Spotify,11990,750,276,5.0,2010.0
2023-04-24 02:40:18.906101,CMP004,Spotify,18624,1260,690,2.42,862.5
2023-04-25 02:40:18.906101,CMP004,Spotify,11786,1536,1164,2.55,2889.0
2023-04-26 02:40:18.906101,CMP004,Spotify,15902,1016,207,5.0,463.5
2023-04-27 02:40:18.906101,CMP004,Spotify,5634,1912,501,4.48,1512.0
2023-04-28 02:40:18.906101,CMP004,Spotify,3450,1378,531,2.4699999999999998,1440.0
2023-04-29 02:40:18.906101,CMP004,Spotify,12550,484,594,4.2,1945.5
2023-04-30 02:40:18.906101,CMP004,Spotify,4684,248,1056,2.51,336.0
2023-05-01 02:40:18.906101,CMP004,Spotify,6102,330,495,1.78,1072
2023-05-02 02:40:18.906101,CMP004,Spotify,5531,866,488,0.26,737
2023-05-03 02:40:18.906101,CMP004,Spotify,7151,141,386,3.28,452
2023-05-04 02:40:18.906101,CMP004,Spotify,3168,513,213,4.24,667
2023-05-05 02:40:18.906101,CMP004,Spotify,4190,580,181,3.76,1023
2023-05-06 02:40:18.906101,CMP004,Spotify,3342,726,465,3.83,1715
2023-05-07 02:40:18.906101,CMP004,Spotify,8709,937,305,4.7,1710
2023-05-08 02:40:18.906101,CMP004,Spotify,5447,556,419,1.9,592
2023-05-09 02:40:18.906101,CMP004,Spotify,3672,758,460,3.81,1218
2023-05-10 02:40:18.906101,CMP004,Spotify,1004,425,145,2.13,1110
2023-05-11 02:40:18.906101,CMP004,Spotify,3502,153,164,0.9,1949
2023-05-12 02:40:18.906101,CMP004,Spotify,3766,799,108,4.41,973
2023-05-13 02:40:18.906101,CMP004,Spotify,9963,298,98,0.87,1359
2023-05-14 02:40:18.906101,CMP004,Spotify,3456,703,415,2.89,1329
2023-05-15 02:40:18.906101,CMP004,Spotify,2917,617,426,2.93,1372
2023-05-16 02:40:18.906101,CMP004,Spotify,1458,644,331,2.24,1519
2023-05-17 02:40:18.906101,CMP004,Spotify,8042,441,259,3.63,771
2023-05-18 02:40:18.906101,CMP004,Spotify,5080,775,147,0.21,953
2023-05-19 02:40:18.906101,CMP004,Spotify,5049,444,492,1.92,1605
2023-05-20 02:40:18.906101,CMP004,Spotify,6929,750,86,1.45,515
2023-05-21 02:40:18.906101,CMP004,Spotify,2227,210,343,3.78,1750
2023-05-22 02:40:18.906101,CMP004,Spotify,4614,345,207,0.77,1283
2023-05-23 02:40:18.906101,CMP004,Spotify,1419,127,279,2.93,1696
2023-05-24 02:40:18.906101,CMP004,Spotify,2204,617,183,2.71,1951
2023-05-25 02:40:18.906101,CMP004,Spotify,1630,856,380,0.39,382
2023-05-26 02:40:18.906101,CMP004,Spotify,7818,634,305,0.6,684
2023-05-27 02:40:18.906101,CMP004,Spotify,7294,113,258,2.32,474
2023-05-28 02:40:18.906101,CMP004,Spotify,5704,650,332,3.86,748
2023-05-29 02:40:18.906101,CMP004,Spotify,4785,690,306,3.93,856
2023-05-30 02:40:18.906101,CMP004,Spotify,7974,664,318,3.35,225
2023-05-31 02:40:18.906101,CMP004,Spotify,2501,993,60,2.78,1937
2023-06-01 02:40:18.906101,CMP004,Spotify,6539,125,368,0.88,1600
2023-06-02 02:40:18.906101,CMP004,Spotify,6736,608,209,4.65,459
2023-06-03 02:40:18.906101,CMP004,Spotify,3667,779,211,3.56,1980
2023-06-04 02:40:18.906101,CMP004,Spotify,5471,629,223,2.42,1009
2023-06-05 02:40:18.906101,CMP004,Spotify,7967,976,477,0.48,598
2023-06-06 02:40:18.906101,CMP004,Spotify,8379,540,499,0.76,578
2023-06-07 02:40:18.906101,CMP004,Spotify,8152,468,220,3.6,1337
2023-06-08 02:40:18.906101,CMP004,Spotify,4325,203,185,3.22,1453
2023-06-09 02:40:18.906101,CMP004,Spotify,6522,180,190,2.54,425
2023-06-10 02:40:18.906101,CMP004,Spotify,2505,827,60,3.71,814
2023-06-11 02:40:18.906101,CMP004,Spotify,8929,970,379,0.79,1142
2023-06-12 02:40:18.906101,CMP004,Spotify,7037,261,458,1.6,373
2023-06-13 02:40:18.906101,CMP004,Spotify,7314,149,363,0.78,1946
2023-06-14 02:40:18.906101,CMP004,Spotify,5847,904,230,4.41,477
2023-06-15 02:40:18.906101,CMP004,Spotify,8797,153,161,2.87,253
2023-06-16 02:40:18.906101,CMP004,Spotify,1683,663,267,2.52,739
2023-06-17 02:40:18.906101,CMP004,Spotify,9902,867,356,0.55,850
2023-06-18 02:40:18.906101,CMP004,Spotify,5294,192,201,3.13,642
2023-06-19 02:40:18.906101,CMP004,Spotify,9290,192,154,2.94,1171
2023-06-20 02:40:18.906101,CMP004,Spotify,6272,331,421,4.23,884
2023-06-21 02:40:18.906101,CMP004,Spotify,9132,841,101,2.11,1357
2023-06-22 02:40:18.906101,CMP004,Spotify,2721,789,382,4.56,499
2023-06-23 02:40:18.906101,CMP004,Spotify,2102,349,369,1.05,624
2023-06-24 02:40:18.906101,CMP004,Spotify,4622,369,460,2.4,1422
2023-06-25 02:40:18.906101,CMP004,Spotify,4998,936,204,0.73,1022
2023-06-26 02:40:18.906101,CMP004,Spotify,7368,382,100,3.33,1552
2023-06-27 02:40:18.906101,CMP004,Spotify,2106,337,314,1.71,1301
2023-06-28 02:40:18.906101,CMP004,Spotify,1694,626,273,3.73,1258
2023-06-29 02:40:18.906101,CMP004,Spotify,2103,694,396,1.8,761
2023-06-30 02:40:18.906101,CMP004,Spotify,5926,898,427,4.58,803
2023-07-01 02:40:18.906101,CMP004,Spotify,2975,277,78,4.64,368
2023-07-02 02:40:18.906101,CMP004,Spotify,5511,157,469,4.98,1432
2023-07-03 02:40:18.906101,CMP004,Spotify,6533,983,388,3.96,1715
2023-07-04 02:40:18.906101,CMP004,Spotify,7233,569,429,4.7,918
2023-07-05 02:40:18.906101,CMP004,Spotify,4202,562,443,1.81,785
2023-07-06 02:40:18.906101,CMP004,Spotify,9702,835,170,0.55,1006
2023-07-07 02:40:18.906101,CMP004,Spotify,2488,190,223,3.24,851
2023-07-08 02:40:18.906101,CMP004,Spotify,6000,947,184,2.39,1292
2023-07-09 02:40:18.906101,CMP004,Spotify,7280,735,295,3.79,959
2023-07-10 02:40:18.906101,CMP004,Spotify,1861,802,266,3.41,508
2023-07-11 02:40:18.906101,CMP004,Spotify,1102,585,204,4.89,1003
2023-07-12 02:40:18.906101,CMP004,Spotify,4492,874,441,2.91,1125
2023-07-13 02:40:18.906101,CMP004,Spotify,2347,480,404,0.37,688
2023-07-14 02:40:18.906101,CMP004,Spotify,2367,602,356,1.13,1411
2023-07-15 02:40:18.906101,CMP004,Spotify,5674,583,99,0.12,752
2023-07-16 02:40:18.906101,CMP004,Spotify,4437,223,198,2.07,1412
2023-07-17 02:40:18.906101,CMP004,Spotify,4849,400,218,4.74,1874
2023-07-18 02:40:18.906101,CMP004,Spotify,6937,748,417,2.38,461
2023-07-19 02:40:18.906101,CMP004,Spotify,5472,869,62,1.64,596
2023-07-20 02:40:18.906101,CMP004,Spotify,1819,934,360,1.88,359
2023-07-21 02:40:18.906101,CMP004,Spotify,2205,570,482,3.02,1670
2023-07-22 02:40:18.906101,CMP004,Spotify,4875,781,388,2.04,1876
2023-07-23 02:40:18.906101,CMP004,Spotify,8293,455,157,1.4,1921
2023-07-24 02:40:18.906101,CMP004,Spotify,3383,375,92,0.97,1372
2023-07-25 02:40:18.906101,CMP004,Spotify,8662,214,361,1.31,1507
2023-07-26 02:40:18.906101,CMP004,Spotify,2762,370,360,1.36,1490
2023-07-27 02:40:18.906101,CMP004,Spotify,2095,524,347,0.42,313
2023-07-28 02:40:18.906101,CMP004,Spotify,9796,723,393,1.98,303
2023-07-29 02:40:18.906101,CMP004,Spotify,2602,707,253,3.17,1743
2023-07-30 02:40:18.906101,CMP004,Spotify,8051,509,290,4.33,289
2023-07-31 02:40:18.906101,CMP004,Spotify,7346,753,361,0.88,1167
2023-08-01 02:40:18.906101,CMP004,Spotify,3255,587,402,0.12,1149
2023-08-02 02:40:18.906101,CMP004,Spotify,8299,884,350,0.38,1136
2023-08-03 02:40:18.906101,CMP004,Spotify,5816,573,229,3.4,786
2023-08-04 02:40:18.906101,CMP004,Spotify,8448,773,277,1.42,1851
2023-08-05 02:40:18.906101,CMP004,Spotify,3928,989,470,3.42,1088
2023-08-06 02:40:18.906101,CMP004,Spotify,2477,739,280,4.66,1168
2023-08-07 02:40:18.906101,CMP004,Spotify,5974,827,164,0.5,538
2023-08-08 02:40:18.906101,CMP004,Spotify,2937,662,99,2.88,1491
2023-08-09 02:40:18.906101,CMP004,Spotify,4023,526,246,0.11,1841
2023-08-10 02:40:18.906101,CMP004,Spotify,9449,199,426,1.93,999
2023-08-11 02:40:18.906101,CMP004,Spotify,2319,726,480,1.27,816
2023-08-12 02:40:18.906101,CMP004,Spotify,8402,683,474,3.27,830
2023-08-13 02:40:18.906101,CMP004,Spotify,4792,471,327,2.02,1380
2023-08-14 02:40:18.906101,CMP004,Spotify,4614,273,290,0.49,987
2023-08-15 02:40:18.906101,CMP004,Spotify,7555,222,463,4.36,974
2023-08-16 02:40:18.906101,CMP004,Spotify,3906,146,226,2.33,1003
2023-08-17 02:40:18.906101,CMP004,Spotify,2506,663,442,2.72,893
2023-08-18 02:40:18.906101,CMP004,Spotify,1731,193,366,1.43,651
2023-08-19 02:40:18.906101,CMP004,Spotify,6413,905,177,3.53,739
2023-08-20 02:40:18.906101,CMP004,Spotify,2436,336,498,4.61,641
2023-08-21 02:40:18.906101,CMP004,Spotify,8208,120,53,3.31,410
2023-08-22 02:40:18.906101,CMP004,Spotify,2404,294,261,3.29,1239
2023-08-23 02:40:18.906101,CMP004,Spotify,4441,617,176,0.6,1360
2023-08-24 02:40:18.906101,CMP004,Spotify,3256,536,425,2.32,1859
2023-08-25 02:40:18.906101,CMP004,Spotify,5211,647,331,1.38,1064
2023-08-26 02:40:18.906101,CMP004,Spotify,7926,586,61,4.35,1304
2023-08-27 02:40:18.906101,CMP004,Spotify,9786,930,188,4.18,1147
2023-08-28 02:40:18.906101,CMP004,Spotify,1826,399,467,0.2,569
2023-08-29 02:40:18.906101,CMP004,Spotify,2948,123,212,3.22,584
2023-08-30 02:40:18.906101,CMP004,Spotify,7607,615,273,0.92,1095
2023-08-31 02:40:18.906101,CMP004,Spotify,9026,189,269,0.72,932
2023-09-01 02:40:18.906101,CMP004,Spotify,8593,401,199,1.39,245
2023-09-02 02:40:18.906101,CMP004,Spotify,8619,251,182,2.88,1174
2023-09-03 02:40:18.906101,CMP004,Spotify,6416,177,110,3.8,911
2023-09-04 02:40:18.906101,CMP004,Spotify,1007,157,380,1.58,1695
2023-09-05 02:40:18.906101,CMP004,Spotify,4252,821,310,1.27,1213
2023-09-06 02:40:18.906101,CMP004,Spotify,1175,178,249,3.64,1839
2023-09-07 02:40:18.906101,CMP004,Spotify,7432,785,431,1.5,1217
2023-09-08 02:40:18.906101,CMP004,Spotify,6893,304,257,0.94,1280
2023-09-09 02:40:18.906101,CMP004,Spotify,5043,917,295,3.13,1453
2023-09-10 02:40:18.906101,CMP004,Spotify,9865,766,464,0.74,217
2023-09-11 02:40:18.906101,CMP004,Spotify,1408,175,65,4.32,460
2023-09-12 02:40:18.906101,CMP004,Spotify,8711,245,492,2.25,1491
2023-09-13 02:40:18.906101,CMP004,Spotify,6314,757,447,0.66,1123
2023-09-14 02:40:18.906101,CMP004,Spotify,6205,758,78,0.35,1128
2023-09-15 02:40:18.906101,CMP004,Spotify,5662,245,171,1.69,492
2023-09-16 02:40:18.906101,CMP004,Spotify,7376,849,254,1.0,1294
2023-09-17 02:40:18.906101,CMP004,Spotify,6841,765,64,3.01,1016
2023-09-18 02:40:18.906101,CMP004,Spotify,9603,987,166,1.54,1289
2023-09-19 02:40:18.906101,CMP004,Spotify,2648,994,143,1.13,1440
2023-09-20 02:40:18.906101,CMP004,Spotify,4132,543,312,0.16,341
2023-09-21 02:40:18.906101,CMP004,Spotify,5128,944,294,1.83,1365
2023-09-22 02:40:18.906101,CMP004,Spotify,5526,287,208,2.02,242
2023-09-23 02:40:18.906101,CMP004,Spotify,3356,731,365,0.66,403
2023-09-24 02:40:18.906101,CMP004,Spotify,8437,633,77,4.84,1915
2023-09-25 02:40:18.906101,CMP004,Spotify,8848,309,75,4.94,1858
2023-09-26 02:40:18.906101,CMP004,Spotify,2142,203,232,3.97,1020
2023-09-27 02:40:18.906101,CMP004,Spotify,8129,455,463,3.1,1149
2023-09-28 02:40:18.906101,CMP004,Spotify,8402,509,480,3.23,893
2023-09-29 02:40:18.906101,CMP004,Spotify,7777,971,207,3.37,1150
2023-09-30 02:40:18.906101,CMP004,Spotify,7934,648,169,4.96,1303
2023-10-01 02:40:18.906101,CMP004,Spotify,7682,997,206,0.22,1533
2023-10-02 02:40:18.906101,CMP004,Spotify,4760,676,116,1.9,1277
2023-10-03 02:40:18.906101,CMP004,Spotify,9395,753,366,4.76,616
2023-10-04 02:40:18.906101,CMP004,Spotify,1536,319,353,1.13,946
2023-10-05 02:40:18.906101,CMP004,Spotify,2129,725,132,4.96,871
2023-10-06 02:40:18.906101,CMP004,Spotify,7881,564,233,3.39,1936
2023-10-07 02:40:18.906101,CMP004,Spotify,3169,503,464,3.26,443
2023-10-08 02:40:18.906101,CMP004,Spotify,4702,810,224,0.76,1884
2023-10-09 02:40:18.906101,CMP004,Spotify,7692,727,492,2.23,438
2023-10-10 02:40:18.906101,CMP004,Spotify,2949,740,387,1.83,1991
2023-10-11 02:40:18.906101,CMP004,Spotify,8922,779,206,3.7,479
2023-10-12 02:40:18.906101,CMP004,Spotify,6412,343,132,4.43,1681
2023-10-13 02:40:18.906101,CMP004,Spotify,9502,436,384,1.46,223
2023-10-14 02:40:18.906101,CMP004,Spotify,1790,260,61,4.19,1301
2023-10-15 02:40:18.906101,CMP004,Spotify,1515,114,378,4.29,952
2023-10-16 02:40:18.906101,CMP004,Spotify,4131,335,162,2.51,1316
2023-10-17 02:40:18.906101,CMP004,Spotify,3342,444,112,1.14,1647
2023-10-18 02:40:18.906101,CMP004,Spotify,3715,911,87,0.65,1261
2023-10-19 02:40:18.906101,CMP004,Spotify,4520,586,354,3.16,458
2023-10-20 02:40:18.906101,CMP004,Spotify,1068,295,467,4.08,1248
2023-10-21 02:40:18.906101,CMP004,Spotify,4772,559,233,3.36,502
2023-10-22 02:40:18.906101,CMP004,Spotify,4668,588,88,1.92,1630
2023-10-23 02:40:18.906101,CMP004,Spotify,7725,685,398,4.19,1039
2023-10-24 02:40:18.906101,CMP004,Spotify,9797,703,445,2.12,410
2023-10-25 02:40:18.906101,CMP004,Spotify,5552,453,66,4.04,570
2023-10-26 02:40:18.906101,CMP004,Spotify,4021,735,130,1.89,1209
2023-10-27 02:40:18.906101,CMP004,Spotify,3605,309,427,1.14,1416
2023-10-28 02:40:18.906101,CMP004,Spotify,9056,677,152,0.93,206
2023-10-29 02:40:18.906101,CMP004,Spotify,8869,673,425,3.03,478
2023-10-30 02:40:18.906101,CMP004,Spotify,9159,642,97,1.2,595
2023-10-31 02:40:18.906101,CMP004,Spotify,2974,595,412,4.5,1126
2023-11-01 02:40:18.906101,CMP004,Spotify,3495,132,187,4.96,1812
2023-11-02 02:40:18.906101,CMP004,Spotify,4420,244,94,0.87,813
2023-11-03 02:40:18.906101,CMP004,Spotify,6621,538,393,4.1,265
2023-11-04 02:40:18.906101,CMP004,Spotify,1225,573,447,4.18,754
2023-11-05 02:40:18.906101,CMP004,Spotify,3191,929,205,2.14,459
2023-11-06 02:40:18.906101,CMP004,Spotify,1982,323,118,3.65,428
2023-11-07 02:40:18.906101,CMP004,Spotify,3953,804,313,4.51,253
2023-11-08 02:40:18.906101,CMP004,Spotify,1485,759,226,0.85,1723
2023-11-09 02:40:18.906101,CMP004,Spotify,9071,938,232,4.04,1586
2023-11-10 02:40:18.906101,CMP004,Spotify,9845,980,472,0.16,346
2023-11-11 02:40:18.906101,CMP004,Spotify,4519,211,263,2.57,248
2023-11-12 02:40:18.906101,CMP004,Spotify,2490,202,404,4.44,1157
2023-11-13 02:40:18.906101,CMP004,Spotify,7825,254,228,3.2,1578
2023-11-14 02:40:18.906101,CMP004,Spotify,8766,976,295,3.5,1955
2023-11-15 02:40:18.906101,CMP004,Spotify,6859,333,232,2.05,1514
2023-11-16 02:40:18.906101,CMP004,Spotify,9857,130,472,3.53,446
2023-11-17 02:40:18.906101,CMP004,Spotify,7535,451,457,3.6,1086
2023-11-18 02:40:18.906101,CMP004,Spotify,3414,245,333,1.42,783
2023-11-19 02:40:18.906101,CMP004,Spotify,1244,174,209,2.59,677
2023-11-20 02:40:18.906101,CMP004,Spotify,6433,995,363,2.25,1823
2023-11-21 02:40:18.906101,CMP004,Spotify,2423,727,53,3.59,1047
2023-11-22 02:40:18.906101,CMP004,Spotify,7066,414,87,2.11,1024
2023-11-23 02:40:18.906101,CMP004,Spotify,2808,917,496,0.24,1233
2023-11-24 02:40:18.906101,CMP004,Spotify,2863,618,160,4.41,1742
2023-11-25 02:40:18.906101,CMP004,Spotify,4203,482,80,2.69,1116
2023-11-26 02:40:18.906101,CMP004,Spotify,5534,747,202,0.96,1630
2023-11-27 02:40:18.906101,CMP004,Spotify,9145,477,243,2.02,1337
2023-11-28 02:40:18.906101,CMP004,Spotify,5491,177,478,4.64,1745
2023-11-29 02:40:18.906101,CMP004,Spotify,5483,719,74,3.0,333
2023-11-30 02:40:18.906101,CMP004,Spotify,9643,127,244,4.71,1667
2023-12-01 02:40:18.906101,CMP004,Spotify,7645,328,95,2.37,437
2023-12-02 02:40:18.906101,CMP004,Spotify,4000,499,422,0.21,272
2023-12-03 02:40:18.906101,CMP004,Spotify,2459,477,87,3.87,1391
2023-12-04 02:40:18.906101,CMP004,Spotify,6101,481,465,2.66,864
2023-12-05 02:40:18.906101,CMP004,Spotify,2452,246,317,0.83,887
2023-12-06 02:40:18.906101,CMP004,Spotify,8083,115,100,4.07,1461
2023-12-07 02:40:18.906101,CMP004,Spotify,6005,363,108,2.89,1033
2023-12-08 02:40:18.906101,CMP004,Spotify,2085,872,446,3.4,1522
2023-12-09 02:40:18.906101,CMP004,Spotify,2301,941,116,4.43,1021
2023-12-10 02:40:18.906101,CMP004,Spotify,9840,985,397,3.3,1495
2023-12-11 02:40:18.906101,CMP004,Spotify,7563,428,339,0.22,606
2023-12-12 02:40:18.906101,CMP004,Spotify,8109,575,131,0.13,1569
2023-12-13 02:40:18.906101,CMP004,Spotify,4999,452,63,4.3,789
2023-12-14 02:40:18.906101,CMP004,Spotify,1138,459,203,2.54,632
2023-12-15 02:40:18.906101,CMP004,Spotify,6190,140,424,4.3,885
2023-12-16 02:40:18.906101,CMP004,Spotify,4716,363,307,4.63,720
2023-12-17 02:40:18.906101,CMP004,Spotify,2403,867,491,2.72,794
2023-12-18 02:40:18.906101,CMP004,Spotify,7049,798,487,0.95,464
2023-12-19 02:40:18.906101,CMP004,Spotify,5154,190,75,2.48,889
2023-12-20 02:40:18.906101,CMP004,Spotify,7370,607,111,1.22,784
2023-12-21 02:40:18.906101,CMP004,Spotify,5967,684,353,3.61,553
2023-12-22 02:40:18.906101,CMP004,Spotify,4972,739,416,2.71,1622
2023-12-23 02:40:18.906101,CMP004,Spotify,3904,246,443,2.13,1440
2023-12-24 02:40:18.906101,CMP004,Spotify,8026,283,269,2.95,375
2023-12-25 02:40:18.906101,CMP004,Spotify,7752,311,349,2.82,1087
2023-12-26 02:40:18.906101,CMP004,Spotify,9323,210,192,2.05,1758
2023-12-27 02:40:18.906101,CMP004,Spotify,3995,119,469,0.3,790
2023-12-28 02:40:18.906101,CMP004,Spotify,2748,593,205,2.64,937
2023-12-29 02:40:18.906101,CMP004,Spotify,3420,495,107,1.03,1791
2023-12-30 02:40:18.906101,CMP004,Spotify,6142,246,447,3.24,351
2023-12-31 02:40:18.906101,CMP004,Spotify,3944,410,275,2.53,1022
2024-01-01 02:40:18.906101,CMP004,Spotify,4195,428,175,3.65,1825
2024-01-02 02:40:18.906101,CMP004,Spotify,2181,537,142,4.46,583
2024-01-03 02:40:18.906101,CMP004,Spotify,5350,914,301,1.6,468
2024-01-04 02:40:18.906101,CMP004,Spotify,4148,171,98,3.19,338
2024-01-05 02:40:18.906101,CMP004,Spotify,4766,871,141,2.82,1040
2024-01-06 02:40:18.906101,CMP004,Spotify,3773,960,190,4.41,1189
2024-01-07 02:40:18.906101,CMP004,Spotify,9930,986,460,2.5,1075
2024-01-08 02:40:18.906101,CMP004,Spotify,6167,902,259,0.16,738
2024-01-09 02:40:18.906101,CMP004,Spotify,6266,658,243,4.14,1080
2024-01-10 02:40:18.906101,CMP004,Spotify,6431,286,315,2.46,836
2024-01-11 02:40:18.906101,CMP004,Spotify,3032,683,138,0.65,901
2024-01-12 02:40:18.906101,CMP004,Spotify,1362,659,183,0.56,509
2024-01-13 02:40:18.906101,CMP004,Spotify,2590,598,240,3.5,1797
2024-01-14 02:40:18.906101,CMP004,Spotify,3943,127,480,2.9,203
2024-01-15 02:40:18.906101,CMP004,Spotify,4558,196,343,4.75,1923
2024-01-16 02:40:18.906101,CMP004,Spotify,7801,371,391,3.92,421
2024-01-17 02:40:18.906101,CMP004,Spotify,4352,450,96,2.93,1909
2024-01-18 02:40:18.906101,CMP004,Spotify,6104,106,268,4.92,400
2024-01-19 02:40:18.906101,CMP004,Spotify,7599,708,475,0.5,313
2024-01-20 02:40:18.906101,CMP004,Spotify,7279,442,485,2.4,1756
2024-01-21 02:40:18.906101,CMP004,Spotify,7181,313,410,2.57,505
2024-01-22 02:40:18.906101,CMP004,Spotify,6164,316,302,4.98,767
2024-01-23 02:40:18.906101,CMP004,Spotify,8638,162,264,2.03,1835
2024-01-24 02:40:18.906101,CMP004,Spotify,6197,646,161,2.06,917
2024-01-25 02:40:18.906101,CMP004,Spotify,6070,386,265,3.6,1279
2024-01-26 02:40:18.906101,CMP004,Spotify,4010,733,132,3.33,1035
2024-01-27 02:40:18.906101,CMP004,Spotify,6131,923,189,2.24,1563
2024-01-28 02:40:18.906101,CMP004,Spotify,5826,174,217,3.02,1382
2024-01-29 02:40:18.906101,CMP004,Spotify,2362,630,207,3.5,1822
2024-01-30 02:40:18.906101,CMP004,Spotify,4979,188,314,4.41,1504
2024-01-31 02:40:18.906101,CMP004,Spotify,2789,382,307,1.96,1592
2024-02-01 02:40:18.906101,CMP004,Spotify,3495,132,224,0.38,536
2024-02-02 02:40:18.906101,CMP004,Spotify,6250,358,464,2.55,1488
2024-02-03 02:40:18.906101,CMP004,Spotify,6298,377,165,1.39,480
2024-02-04 02:40:18.906101,CMP004,Spotify,2769,193,271,2.7,1032
2024-02-05 02:40:18.906101,CMP004,Spotify,8757,354,194,4.94,1301
2024-02-06 02:40:18.906101,CMP004,Spotify,4936,120,334,1.0,566
2024-02-07 02:40:18.906101,CMP004,Spotify,1592,738,443,3.66,1753
2024-02-08 02:40:18.906101,CMP004,Spotify,4529,470,74,0.63,1777
2024-02-09 02:40:18.906101,CMP004,Spotify,8926,296,329,1.87,1230
2024-02-10 02:40:18.906101,CMP004,Spotify,9269,536,74,0.58,843
2024-02-11 02:40:18.906101,CMP004,Spotify,6057,846,463,2.54,1947
2024-02-12 02:40:18.906101,CMP004,Spotify,6956,502,203,4.89,257
2024-02-13 02:40:18.906101,CMP004,Spotify,3112,363,494,0.46,891
2024-02-14 02:40:18.906101,CMP004,Spotify,2286,202,69,4.91,248
2024-02-15 02:40:18.906101,CMP004,Spotify,2464,754,248,2.34,1029
2024-02-16 02:40:18.906101,CMP004,Spotify,8999,647,147,0.33,1479
2024-02-17 02:40:18.906101,CMP004,Spotify,2199,397,52,2.14,1840
2024-02-18 02:40:18.906101,CMP004,Spotify,1046,454,480,2.11,204
2024-02-19 02:40:18.906101,CMP004,Spotify,6382,365,100,0.12,1490
2024-02-20 02:40:18.906101,CMP004,Spotify,4530,880,202,3.02,1701
2024-02-21 02:40:18.906101,CMP004,Spotify,2638,649,157,2.05,1824
2024-02-22 02:40:18.906101,CMP004,Spotify,1019,841,444,2.48,394
2024-02-23 02:40:18.906101,CMP004,Spotify,9846,849,221,4.53,1141
2024-02-24 02:40:18.906101,CMP004,Spotify,9687,747,128,1.29,1509
2024-02-25 02:40:18.906101,CMP004,Spotify,6202,711,93,1.46,1804
2024-02-26 02:40:18.906101,CMP004,Spotify,2121,186,428,1.64,831
2024-02-27 02:40:18.906101,CMP004,Spotify,3920,786,464,3.89,1128
2024-02-28 02:40:18.906101,CMP004,Spotify,5455,668,219,1.65,471
2024-02-29 02:40:18.906101,CMP004,Spotify,1134,859,179,1.9,684
